,Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
2486,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T08:00:42.727,4,-0.0005143097613411851,0.10120841645230606,FOV1,-0.3852602117092893,0.7232990119997366,2460463.8385000583
2487,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T08:00:47.582,4,-0.0005156166628809875,0.10121216087075074,FOV1,-0.3852622318901332,0.7232981832467062,2460463.8385562524
2488,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:46:41.989,6,-0.0022347169333312416,0.1061095550744683,FOV2,-0.3879034837981594,0.7222099315870745,2460463.9121004916
2489,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:46:47.827,6,-0.0022363043845887304,0.10611405178267651,FOV2,-0.3879059080566471,0.7222089284172387,2460463.912168062
2490,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:46:52.683,6,-0.0022376245993382454,0.10611779146530559,FOV2,-0.38790792418741,0.7222080941265826,2460463.9122242564
2491,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:46:57.538,6,-0.0022389448241937433,0.10612153114432428,FOV2,-0.38790994031509757,0.7222072598317149,2460463.912280451
2492,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:47:02.393,6,-0.0022402650591058643,0.10612527081974851,FOV2,-0.3879119564397215,0.7222064255326285,2460463.9123366456
2493,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:47:07.249,6,-0.00224158530402204,0.10612901049159904,FOV2,-0.3879139725612969,0.7222055912293165,2460463.9123928403
2494,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:47:12.104,6,-0.0022429055588831133,0.10613275015989683,FOV2,-0.3879159886798386,0.7222047569217697,2460463.912449035
2495,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:47:16.959,6,-0.002244225823640402,0.10613648982465693,FOV2,-0.3879180047953577,0.7222039226099825,2460463.91250523
2496,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:47:21.815,6,-0.002245546098329756,0.10614022948586636,FOV2,-0.3879200209078447,0.7222030882939604,2460463.9125614245
2497,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T09:47:26.670,6,-0.0022468663830103796,0.106143969143506,FOV2,-0.3879220370172853,0.7222022539737109,2460463.912617619
2498,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:17.327,7,-0.006421778296965029,0.11781065663040825,FOV1,-0.39420628270380104,0.7195750506468044,2460464.0881987987
2499,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:28.021,7,-0.006424756222837637,0.11781886765408234,FOV1,-0.39421070176553374,0.7195731845057273,2460464.0883225645
2500,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:32.876,7,-0.006426108349113601,0.11782259581504373,FOV1,-0.3942127082095142,0.7195723371888046,2460464.08837876
2501,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:37.731,7,-0.006427460485712275,0.11782632397223891,FOV1,-0.3942147146503723,0.7195714898677938,2460464.088434955
2502,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:42.587,7,-0.006428812632617349,0.11783005212567271,FOV1,-0.39421672108811173,0.7195706425426929,2460464.08849115
2503,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:47.442,7,-0.006430164789807944,0.11783378027535409,FOV1,-0.3942187275227391,0.7195697952134983,2460464.0885473457
2504,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:52.298,7,-0.006431516957256262,0.11783750842129272,FOV1,-0.3942207339542603,0.7195689478802061,2460464.088603541
2505,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:00:57.153,7,-0.0064328691349310445,0.1178412365634988,FOV1,-0.39422274038268384,0.7195681005428122,2460464.0886597363
2506,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:01:02.009,7,-0.006434221322795489,0.11784496470198723,FOV1,-0.3942247468080198,0.7195672532013117,2460464.0887159314
2507,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-06-02T14:01:06.864,7,-0.006435573520806304,0.11784869283677314,FOV1,-0.3942267532302788,0.7195664058556972,2460464.0887721265
2508,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:14.287,3,0.00028341645550604785,-0.43054356480357725,FOV1,0.6786734019414635,0.7284600766863414,2460508.5700472076
2509,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:24.981,3,0.0002911183784053958,-0.43053952194313067,FOV1,0.6786718567035074,0.7284619493290759,2460508.570170968
2510,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:29.836,3,0.00029461538570849896,-0.4305376862956509,FOV1,0.6786711551006315,0.7284627995973745,2460508.57022716
2511,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:34.691,3,0.0002981123896247502,-0.4305358506417015,FOV1,0.6786704534998865,0.7284636498692967,2460508.5702833524
2512,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:39.547,3,0.0003016093901849455,-0.4305340149813362,FOV1,0.678669751901313,0.7284645001448045,2460508.570339545
2513,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:44.402,3,0.0003051063873913481,-0.4305321793145658,FOV1,0.678669050304917,0.7284653504238924,2460508.5703957374
2514,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:49.257,3,0.0003086033812141357,-0.4305303436413352,FOV1,0.6786683487106598,0.7284662007065967,2460508.5704519297
2515,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:54.113,3,0.00031210037162770495,-0.4305285079615901,FOV1,0.6786676471185011,0.7284670509929541,2460508.570508122
2516,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:37:58.968,3,0.000315597358604898,-0.4305266722752828,FOV1,0.6786669455284062,0.7284679012829987,2460508.5705643147
2517,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T01:38:03.823,3,0.00031909434212444153,-0.4305248365823674,FOV1,0.6786662439403417,0.7284687515767586,2460508.570620507
2518,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:23:53.331,2,0.004889269540416124,-0.4281185242954983,FOV2,0.6777504289716008,0.7295839203847411,2460508.6441055797
2519,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:23:59.169,2,0.0048934689239949185,-0.42811630652394417,FOV2,0.6777495884292685,0.7295849486897349,2460508.6441731467
2520,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:04.024,2,0.004896961336900116,-0.4281144621074714,FOV2,0.6777488893946244,0.7295858038833805,2460508.644229339
2521,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:08.879,2,0.0049004537463786454,-0.4281126176844629,FOV2,0.6777481903619763,0.7295866590806719,2460508.644285531
2522,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:13.735,2,0.0049039461524052076,-0.42811077325486896,FOV2,0.6777474913312885,0.7295875142816417,2460508.644341723
2523,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:18.590,2,0.004907438554956212,-0.42810892881864615,FOV2,0.6777467923025283,0.7295883694863198,2460508.644397915
2524,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:23.445,2,0.004910930954011903,-0.42810708437575434,FOV2,0.677746093275667,0.7295892246947338,2460508.644454107
2525,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:28.301,2,0.004914423349553301,-0.42810523992616023,FOV2,0.6777453942506797,0.729590079906906,2460508.644510299
2526,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:33.156,2,0.004917915741565518,-0.4281033954698338,FOV2,0.6777446952275441,0.7295909351228564,2460508.6445664912
2527,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-07-17T03:24:38.011,2,0.004921408130035533,-0.42810155100675007,FOV2,0.6777439962062423,0.729591790342602,2460508.6446226835
2528,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:57:52.760,3,0.00221262952032932,1.5215777004586475,FOV2,-0.7109204614733855,0.7179650496662658,2460542.1238399902
2529,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:57:58.598,3,0.0022078415043925576,1.5215775540179053,FOV2,-0.7109196523321575,0.7179656755810113,2460542.123907557
2530,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:03.454,3,0.002203859552469361,1.5215774322037514,FOV2,-0.7109189794023967,0.7179661961410218,2460542.1239637495
2531,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:08.309,3,0.0021998776012026686,1.521577310365363,FOV2,-0.7109183064657709,0.7179667167174529,2460542.124019942
2532,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:13.164,3,0.0021958956505894753,1.5215771885027873,FOV2,-0.7109176335223125,0.7179672373102726,2460542.124076134
2533,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:18.020,3,0.002191913700629551,1.5215770666160755,FOV2,-0.7109169605720598,0.7179677579194435,2460542.1241323263
2534,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:22.875,3,0.0021879317513202805,1.521576944705285,FOV2,-0.7109162876150531,0.7179682785449246,2460542.1241885186
2535,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:27.730,3,0.0021839498026581567,1.5215768227704787,FOV2,-0.710915614651338,0.7179687991866714,2460542.124244711
2536,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:32.586,3,0.002179967854645115,1.5215767008116987,FOV2,-0.7109149416809446,0.7179693198446537,2460542.124300903
2537,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-08-19T14:58:37.441,3,0.002175985907282871,1.5215765788288975,FOV2,-0.7109142687038379,0.7179698405189059,2460542.1243570955
2538,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:10.848,4,-0.0006734676997679761,0.34800087337907065,FOV1,0.6058383415294258,0.7184963620357454,2460565.0455616945
2539,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:21.542,4,-0.0006650563661468939,0.34799806476705947,FOV1,0.6058413137990266,0.7184931752124278,2460565.045685455
2540,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:26.397,4,-0.0006612372426391327,0.3479967895534598,FOV1,0.6058426633349788,0.7184917282615658,2460565.045741648
2541,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:31.253,4,-0.0006574181147735646,0.3479955143524951,FOV1,0.605844012867418,0.7184902813154254,2460565.0457978407
2542,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:36.108,4,-0.0006535989825420289,0.3479942391641875,FOV1,0.6058453623963279,0.7184888343740202,2460565.0458540334
2543,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:40.963,4,-0.0006497798459388633,0.3479929639885554,FOV1,0.6058467119216961,0.7184873874373617,2460565.045910226
2544,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:45.819,4,-0.0006459607049609037,0.3479916888256116,FOV1,0.6058480614435136,0.7184859405054572,2460565.045966419
2545,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:50.674,4,-0.0006421415596050413,0.3479904136753631,FOV1,0.6058494109617754,0.7184844935783121,2460565.0460226117
2546,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T13:07:55.529,4,-0.0006383224098715532,0.34798913853781216,FOV1,0.6058507604764796,0.7184830466559262,2460565.0460788044
2547,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:53:49.924,2,0.004363652495600561,0.34633103951849187,FOV2,0.6076140419690202,0.716593404347557,2460565.1196209653
2548,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:53:55.762,2,0.004368251504313142,0.34632952594816324,FOV2,0.6076156594231982,0.7165916718969031,2460565.1196885332
2549,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:00.618,2,0.004372076273860739,0.3463282672015209,FOV2,0.607617004575056,0.7165902311098633,2460565.1197447265
2550,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:05.473,2,0.0043759010477004,0.34632700846748077,FOV2,0.6076183497236046,0.7165887903276014,2460565.119800919
2551,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:10.328,2,0.004379725825834035,0.3463257497460437,FOV2,0.6076196948688428,0.7165873495501178,2460565.1198571124
2552,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:15.184,2,0.00438355060826043,0.34632449103720697,FOV2,0.6076210400107744,0.7165859087774118,2460565.1199133056
2553,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:20.039,2,0.004387375394975225,0.34632323234096096,FOV2,0.6076223851494031,0.7165844680094765,2460565.1199694984
2554,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:24.894,2,0.004391200185974032,0.3463219736572931,FOV2,0.6076237302847415,0.7165830272463057,2460565.1200256916
2555,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:29.750,2,0.004395024981250779,0.3463207149861836,FOV2,0.6076250754168014,0.7165815864878855,2460565.120081885
2556,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-09-11T14:54:34.605,2,0.0043988497807974985,0.34631945632760797,FOV2,0.6076264205456023,0.7165801457342025,2460565.120138078
2557,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:32:44.113,1,0.006157285721531792,2.2285216262858927,FOV2,-0.275906135591405,0.6996106769317125,2460608.8116908176
2558,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:32:49.952,1,0.00615501186415861,2.2285172159738793,FOV2,-0.2759019106255855,0.6996121511098107,2460608.811758389
2559,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:32:54.807,1,0.0061531208390837614,2.2285135481240985,FOV2,-0.2758983969184227,0.6996133770950621,2460608.8118145852
2560,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:32:59.663,1,0.006151229839457948,2.22850988026112,FOV2,-0.2758948831975945,0.6996146030669489,2460608.8118707812
2561,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:33:04.518,1,0.0061493388652730015,2.2285062123849464,FOV2,-0.27589136946310294,0.699615829025471,2460608.8119269772
2562,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:33:09.373,1,0.006147447916516921,2.2285025444955853,FOV2,-0.27588785571495306,0.6996170549706258,2460608.8119831732
2563,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:33:14.229,1,0.006145556993172495,2.228498876593046,FOV2,-0.27588434195315165,0.6996182809024097,2460608.8120393693
2564,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:33:19.084,1,0.006143666095216228,2.22849520867734,FOV2,-0.27588082817770704,0.6996195068208206,2460608.8120955653
2565,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:33:23.940,1,0.006141775222620418,2.2284915407484824,FOV2,-0.2758773143886287,0.6996207327258532,2460608.8121517617
2566,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T07:33:28.795,1,0.006139884375352858,2.2284878728064914,FOV2,-0.27587380058593,0.6996219586175034,2460608.8122079577
2567,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:19.406,3,0.00035625515992642197,2.2169639776816243,FOV1,-0.2648287016890254,0.7033858858315326,2460608.9877911694
2568,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:30.100,3,0.00035226651949868155,2.216955810385269,FOV1,-0.26482086961798923,0.703388491467902,2460608.987914935
2569,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:34.955,3,0.0003504555420687883,2.2169521020520455,FOV1,-0.2648173134906691,0.703389674519346,2460608.9879711308
2570,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:39.810,3,0.00034864459047143846,2.2169483937060885,FOV1,-0.264813757349885,0.7033908575567919,2460608.988027326
2571,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:44.666,3,0.00034683366472991315,2.216944685347386,FOV1,-0.26481020119562765,0.7033920405802427,2460608.988083521
2572,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:49.521,3,0.00034502276486371864,2.216940976975931,FOV1,-0.2648066450278914,0.7033932235897001,2460608.988139716
2573,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:54.376,3,0.00034321189088636555,2.216937268591715,FOV1,-0.2648030888466717,0.7033944065851657,2460608.9881959115
2574,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:46:59.232,3,0.00034140104280642455,2.216933560194734,FOV1,-0.26479953265196576,0.7033955895666417,2460608.9882521066
2575,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:47:04.087,3,0.00033959022062788653,2.2169298517849882,FOV1,-0.26479597644377223,0.7033967725341267,2460608.9883083017
2576,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T11:47:08.942,3,0.0003377794243488026,2.216926143362479,FOV1,-0.26479242022209315,0.7033979554876203,2460608.9883644967
2577,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:32:58.457,6,-0.002008182168985433,2.212065665028429,FOV2,-0.2601303182647814,0.7049328937295635,2460609.0618531853
2578,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:04.295,6,-0.0020103188388385027,2.212061186079188,FOV2,-0.26012602108098387,0.7049342938967172,2460609.0619207555
2579,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:09.150,6,-0.002012095771251449,2.2120574611479613,FOV2,-0.26012244731405526,0.7049354583298014,2460609.0619769506
2580,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:14.006,6,-0.002013872677583675,2.212053736204161,FOV2,-0.26011887353373203,0.7049366227486358,2460609.062033145
2581,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:18.861,6,-0.0020156495578301315,2.2120500112477837,FOV2,-0.2601152997400135,0.7049377871532203,2460609.0620893403
2582,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:23.716,6,-0.002017426411992826,2.2120462862788317,FOV2,-0.2601117259329006,0.7049389515435545,2460609.062145535
2583,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:28.572,6,-0.0020192032400788125,2.2120425612973085,FOV2,-0.2601081521123943,0.7049401159196371,2460609.06220173
2584,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:33.427,6,-0.002020980042098253,2.2120388363032193,FOV2,-0.26010457827850186,0.7049412802814671,2460609.0622579246
2585,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:38.282,6,-0.0020227568180701404,2.212035111296573,FOV2,-0.26010100443122564,0.7049424446290417,2460609.0623141197
2586,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-10-25T13:33:43.137,6,-0.0020245335680146846,2.212031386277381,FOV2,-0.2600974305705758,0.7049436089623574,2460609.0623703143
2587,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:51:50.647,4,-0.001697992174590116,1.7185157590222575,FOV1,0.21833854042414985,0.704523486267708,2460615.991551737
2588,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:01.341,4,-0.001694110658408635,1.7185075024864551,FOV1,0.21834635940468702,0.7045208842327415,2460615.991675503
2589,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:06.196,4,-0.0016923482385122507,1.718503753673658,FOV1,0.21834990954506656,0.7045197027702965,2460615.9917316986
2590,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:11.052,4,-0.0016905857934099214,1.7185000048725658,FOV1,0.21835345967185674,0.7045185212930076,2460615.991787894
2591,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:15.907,4,-0.0016888233230838764,1.7184962560831867,FOV1,0.21835700978505346,0.7045173398008768,2460615.9918440892
2592,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:20.762,4,-0.0016870608275225652,1.7184925073055273,FOV1,0.2183605598846518,0.7045161582939056,2460615.991900285
2593,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:25.617,4,-0.0016852983067188222,1.7184887585395905,FOV1,0.21836410997064834,0.7045149767720942,2460615.99195648
2594,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:30.473,4,-0.0016835357606714196,1.7184850097853777,FOV1,0.2183676600430436,0.7045137952354438,2460615.9920126754
2595,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T11:52:35.328,4,-0.0016817731893840164,1.7184812610428883,FOV1,0.21837121010183763,0.7045126136839546,2460615.992068871
2596,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:29.703,4,0.0006464396388557444,1.7135851544171177,FOV2,0.22300568574375326,0.7029536027130412,2460616.065614416
2597,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:35.542,4,0.0006485983898375856,1.7135806653073689,FOV2,0.22300993302109803,0.7029521587736268,2460616.065681987
2598,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:40.397,4,0.0006503937423153652,1.7135769319530902,FOV2,0.2230134652535147,0.7029509579055772,2460616.065738183
2599,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:45.252,4,0.0006521891198461523,1.7135731986106995,FOV2,0.22301699747224193,0.7029497570229272,2460616.0657943785
2600,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:50.108,4,0.0006539845224273432,1.713569465280194,FOV2,0.22302052967728273,0.7029485561256766,2460616.065850574
2601,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:54.963,4,0.0006557799500498964,1.7135657319615725,FOV2,0.22302406186863805,0.7029473552138245,2460616.06590677
2602,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:38:59.818,4,0.0006575754027004393,1.713561998654827,FOV2,0.22302759404631287,0.7029461542873704,2460616.0659629656
2603,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:39:04.674,4,0.0006593708803598263,1.7135582653599495,FOV2,0.22303112621031299,0.7029449533463121,2460616.0660191616
2604,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-11-01T13:39:09.529,4,0.0006611663830043599,1.7135545320769279,FOV2,0.22303465836064695,0.7029437523906472,2460616.066075357
2605,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:16:54.717,2,0.0023568032895010644,-2.69207192902757,FOV1,-0.46749890566512864,0.7003579465956649,2460660.6764995097
2606,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:05.411,2,0.0023491282058185773,-2.692077140043498,FOV1,-0.4674939885600134,0.7003619119947223,2460660.676623283
2607,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:10.266,2,0.002345643396008301,-2.692079506099381,FOV1,-0.4674917559589918,0.7003637124606925,2460660.6766794818
2608,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:15.122,2,0.0023421585966303306,-2.6920818721706508,FOV1,-0.46748952334655075,0.7003655129265375,2460660.67673568
2609,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:19.977,2,0.0023386738076925533,-2.69208423825731,FOV1,-0.4674872907226859,0.7003673133922572,2460660.676791879
2610,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:24.832,2,0.002335189029232109,-2.6920866043594147,FOV1,-0.4674850580873594,0.7003691138578801,2460660.6768480777
2611,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:29.688,2,0.0023317042612833773,-2.6920889704770192,FOV1,-0.4674828254405325,0.7003709143234291,2460660.676904276
2612,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:34.543,2,0.0023282195038788938,-2.6920913366101704,FOV1,-0.46748059278217247,0.7003727147889279,2460660.676960475
2613,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:39.398,2,0.0023247347570476344,-2.692093702758912,FOV1,-0.46747836011224847,0.700374515254395,2460660.6770166736
2614,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2024-12-16T04:17:44.254,2,0.0023212500208148997,-2.6920960689232816,FOV1,-0.4674761274307339,0.7003763157198494,2460660.677072872
